ssn,shift_name,date,is_present
825891347,Noon,08/01/2019,False
825891347,Noon,08/02/2019,True
825891347,Noon,08/03/2019,True
825891347,Noon,08/04/2019,True
825891347,Noon,08/05/2019,True
825891347,Noon,08/06/2019,True
825891347,Noon,08/07/2019,True
825891347,Noon,08/08/2019,False
825891347,Noon,08/09/2019,True
825891347,Noon,08/10/2019,False
825891347,Noon,08/11/2019,False
825891347,Noon,08/12/2019,False
825891347,Noon,08/13/2019,True
825891347,Noon,08/14/2019,True
825891347,Noon,08/15/2019,True
825891347,Noon,08/16/2019,True
825891347,Noon,08/17/2019,True
825891347,Noon,08/18/2019,True
825891347,Noon,08/19/2019,False
825891347,Noon,08/20/2019,True
825891347,Noon,08/21/2019,True
825891347,Noon,08/22/2019,True
825891347,Noon,08/23/2019,False
825891347,Noon,08/24/2019,True
825891347,Noon,08/25/2019,True
825891347,Noon,08/26/2019,True
825891347,Noon,08/27/2019,True
825891347,Noon,08/28/2019,False
825891347,Noon,08/29/2019,True
825891347,Noon,08/30/2019,False
825891347,Noon,08/31/2019,True
825891347,Noon,09/01/2019,True
825891347,Noon,09/02/2019,False
825891347,Noon,09/03/2019,True
825891347,Noon,09/04/2019,False
825891347,Noon,09/05/2019,False
825891347,Noon,09/06/2019,False
825891347,Noon,09/07/2019,False
825891347,Noon,09/08/2019,False
825891347,Noon,09/09/2019,True
825891347,Noon,09/10/2019,True
825891347,Noon,09/11/2019,True
825891347,Noon,09/12/2019,False
825891347,Noon,09/13/2019,False
825891347,Noon,09/14/2019,True
825891347,Noon,09/15/2019,False
825891347,Noon,09/16/2019,True
825891347,Noon,09/17/2019,False
825891347,Noon,09/18/2019,True
825891347,Noon,09/19/2019,True
825891347,Noon,09/20/2019,True
825891347,Noon,09/21/2019,True
825891347,Noon,09/22/2019,True
825891347,Noon,09/23/2019,True
825891347,Noon,09/24/2019,True
825891347,Noon,09/25/2019,False
825891347,Noon,09/26/2019,False
825891347,Noon,09/27/2019,True
825891347,Noon,09/28/2019,True
825891347,Noon,09/29/2019,False
825891347,Noon,09/30/2019,True
825891347,Noon,10/01/2019,True
825891347,Noon,10/02/2019,False
825891347,Noon,10/03/2019,True
825891347,Noon,10/04/2019,True
825891347,Noon,10/05/2019,True
825891347,Noon,10/06/2019,True
825891347,Noon,10/07/2019,True
825891347,Noon,10/08/2019,True
825891347,Noon,10/09/2019,False
825891347,Noon,10/10/2019,True
825891347,Noon,10/11/2019,False
825891347,Noon,10/12/2019,True
825891347,Noon,10/13/2019,True
825891347,Noon,10/14/2019,True
825891347,Noon,10/15/2019,True
825891347,Noon,10/16/2019,True
825891347,Noon,10/17/2019,True
825891347,Noon,10/18/2019,True
825891347,Noon,10/19/2019,False
825891347,Noon,10/20/2019,True
825891347,Noon,10/21/2019,False
825891347,Noon,10/22/2019,True
825891347,Noon,10/23/2019,True
825891347,Noon,10/24/2019,False
825891347,Noon,10/25/2019,True
825891347,Noon,10/26/2019,False
825891347,Noon,10/27/2019,True
825891347,Noon,10/28/2019,True
825891347,Noon,10/29/2019,True
825891347,Noon,10/30/2019,True
825891347,Noon,10/31/2019,False
825891347,Noon,11/01/2019,True
825891347,Noon,11/02/2019,False
825891347,Noon,11/03/2019,True
825891347,Noon,11/04/2019,False
825891347,Noon,11/05/2019,True
825891347,Noon,11/06/2019,True
825891347,Noon,11/07/2019,False
825891347,Noon,11/08/2019,False
825891347,Noon,11/09/2019,True
825891347,Noon,11/10/2019,True
825891347,Noon,11/11/2019,False
825891347,Noon,11/12/2019,False
825891347,Noon,11/13/2019,True
825891347,Noon,11/14/2019,True
516447817,Morning,07/02/2019,True
516447817,Morning,07/03/2019,False
516447817,Morning,07/04/2019,False
516447817,Morning,07/05/2019,False
516447817,Morning,07/06/2019,False
516447817,Morning,07/07/2019,True
516447817,Morning,07/08/2019,True
516447817,Morning,07/09/2019,True
516447817,Morning,07/10/2019,True
516447817,Morning,07/11/2019,True
516447817,Morning,07/12/2019,True
516447817,Morning,07/13/2019,True
516447817,Morning,07/14/2019,True
516447817,Morning,07/15/2019,True
516447817,Morning,07/16/2019,True
516447817,Morning,07/17/2019,True
516447817,Morning,07/18/2019,True
516447817,Morning,07/19/2019,True
516447817,Morning,07/20/2019,False
516447817,Morning,07/21/2019,True
516447817,Morning,07/22/2019,True
516447817,Morning,07/23/2019,True
516447817,Morning,07/24/2019,False
516447817,Morning,07/25/2019,True
516447817,Morning,07/26/2019,True
516447817,Morning,07/27/2019,True
516447817,Morning,07/28/2019,False
516447817,Morning,07/29/2019,True
516447817,Morning,07/30/2019,True
516447817,Morning,07/31/2019,True
516447817,Morning,08/01/2019,False
516447817,Morning,08/02/2019,False
516447817,Morning,08/03/2019,False
516447817,Morning,08/04/2019,True
516447817,Morning,08/05/2019,False
516447817,Morning,08/06/2019,True
516447817,Morning,08/07/2019,True
516447817,Morning,08/08/2019,True
516447817,Morning,08/09/2019,True
516447817,Morning,08/10/2019,True
516447817,Morning,08/11/2019,False
516447817,Morning,08/12/2019,True
516447817,Morning,08/13/2019,True
516447817,Morning,08/14/2019,False
516447817,Morning,08/15/2019,True
516447817,Morning,08/16/2019,True
516447817,Morning,08/17/2019,True
516447817,Morning,08/18/2019,True
516447817,Morning,08/19/2019,True
516447817,Morning,08/20/2019,True
516447817,Morning,08/21/2019,True
516447817,Morning,08/22/2019,True
516447817,Morning,08/23/2019,False
516447817,Morning,08/24/2019,True
516447817,Morning,08/25/2019,False
516447817,Morning,08/26/2019,True
516447817,Morning,08/27/2019,True
516447817,Morning,08/28/2019,False
516447817,Morning,08/29/2019,True
516447817,Morning,08/30/2019,False
516447817,Morning,08/31/2019,True
516447817,Morning,09/01/2019,True
516447817,Morning,09/02/2019,True
516447817,Morning,09/03/2019,True
516447817,Morning,09/04/2019,True
516447817,Morning,09/05/2019,True
516447817,Morning,09/06/2019,True
516447817,Morning,09/07/2019,True
516447817,Morning,09/08/2019,False
516447817,Morning,09/09/2019,False
516447817,Morning,09/10/2019,True
516447817,Morning,09/11/2019,False
516447817,Morning,09/12/2019,True
516447817,Morning,09/13/2019,True
516447817,Morning,09/14/2019,True
516447817,Morning,09/15/2019,False
516447817,Morning,09/16/2019,True
516447817,Morning,09/17/2019,True
516447817,Morning,09/18/2019,True
516447817,Morning,09/19/2019,True
516447817,Morning,09/20/2019,False
516447817,Morning,09/21/2019,False
516447817,Morning,09/22/2019,True
516447817,Morning,09/23/2019,True
516447817,Morning,09/24/2019,True
516447817,Morning,09/25/2019,True
516447817,Morning,09/26/2019,True
516447817,Morning,09/27/2019,True
516447817,Morning,09/28/2019,True
516447817,Morning,09/29/2019,True
516447817,Morning,09/30/2019,True
516447817,Morning,10/01/2019,True
516447817,Morning,10/02/2019,True
516447817,Morning,10/03/2019,True
516447817,Morning,10/04/2019,True
516447817,Morning,10/05/2019,False
516447817,Morning,10/06/2019,False
516447817,Morning,10/07/2019,True
516447817,Morning,10/08/2019,True
516447817,Morning,10/09/2019,True
516447817,Morning,10/10/2019,True
516447817,Morning,10/11/2019,True
516447817,Morning,10/12/2019,False
516447817,Morning,10/13/2019,False
516447817,Morning,10/14/2019,True
516447817,Morning,10/15/2019,True
516447817,Morning,10/16/2019,True
516447817,Morning,10/17/2019,True
516447817,Morning,10/18/2019,True
516447817,Morning,10/19/2019,True
516447817,Morning,10/20/2019,True
516447817,Morning,10/21/2019,True
516447817,Morning,10/22/2019,True
516447817,Morning,10/23/2019,True
516447817,Morning,10/24/2019,True
516447817,Morning,10/25/2019,True
516447817,Morning,10/26/2019,True
516447817,Morning,10/27/2019,True
516447817,Morning,10/28/2019,False
516447817,Morning,10/29/2019,True
516447817,Morning,10/30/2019,True
516447817,Morning,10/31/2019,True
516447817,Morning,11/01/2019,True
516447817,Morning,11/02/2019,True
516447817,Morning,11/03/2019,False
516447817,Morning,11/04/2019,True
516447817,Morning,11/05/2019,True
516447817,Morning,11/06/2019,True
516447817,Morning,11/07/2019,True
516447817,Morning,11/08/2019,False
516447817,Morning,11/09/2019,True
516447817,Morning,11/10/2019,False
516447817,Morning,11/11/2019,True
516447817,Morning,11/12/2019,True
516447817,Morning,11/13/2019,True
516447817,Morning,11/14/2019,False
819541193,Noon,07/02/2019,True
819541193,Noon,07/03/2019,True
819541193,Noon,07/04/2019,True
819541193,Noon,07/05/2019,True
819541193,Noon,07/06/2019,True
819541193,Noon,07/07/2019,True
819541193,Noon,07/08/2019,True
819541193,Noon,07/09/2019,True
819541193,Noon,07/10/2019,True
819541193,Noon,07/11/2019,False
819541193,Noon,07/12/2019,True
819541193,Noon,07/13/2019,True
819541193,Noon,07/14/2019,True
819541193,Noon,07/15/2019,True
819541193,Noon,07/16/2019,True
819541193,Noon,07/17/2019,True
819541193,Noon,07/18/2019,True
819541193,Noon,07/19/2019,True
819541193,Noon,07/20/2019,True
819541193,Noon,07/21/2019,True
819541193,Noon,07/22/2019,True
819541193,Noon,07/23/2019,True
819541193,Noon,07/24/2019,True
819541193,Noon,07/25/2019,True
819541193,Noon,07/26/2019,True
819541193,Noon,07/27/2019,True
819541193,Noon,07/28/2019,True
819541193,Noon,07/29/2019,True
819541193,Noon,07/30/2019,True
819541193,Noon,07/31/2019,False
819541193,Noon,08/01/2019,False
819541193,Noon,08/02/2019,False
819541193,Noon,08/03/2019,False
819541193,Noon,08/04/2019,False
819541193,Noon,08/05/2019,True
819541193,Noon,08/06/2019,False
819541193,Noon,08/07/2019,True
819541193,Noon,08/08/2019,True
819541193,Noon,08/09/2019,True
819541193,Noon,08/10/2019,True
819541193,Noon,08/11/2019,True
819541193,Noon,08/12/2019,True
819541193,Noon,08/13/2019,True
819541193,Noon,08/14/2019,True
819541193,Noon,08/15/2019,True
819541193,Noon,08/16/2019,True
819541193,Noon,08/17/2019,False
819541193,Noon,08/18/2019,True
819541193,Noon,08/19/2019,False
819541193,Noon,08/20/2019,True
819541193,Noon,08/21/2019,True
819541193,Noon,08/22/2019,True
819541193,Noon,08/23/2019,True
819541193,Noon,08/24/2019,True
819541193,Noon,08/25/2019,False
819541193,Noon,08/26/2019,True
819541193,Noon,08/27/2019,True
819541193,Noon,08/28/2019,True
819541193,Noon,08/29/2019,False
819541193,Noon,08/30/2019,True
819541193,Noon,08/31/2019,True
819541193,Noon,09/01/2019,True
819541193,Noon,09/02/2019,True
819541193,Noon,09/03/2019,True
819541193,Noon,09/04/2019,True
819541193,Noon,09/05/2019,False
819541193,Noon,09/06/2019,False
819541193,Noon,09/07/2019,True
819541193,Noon,09/08/2019,True
819541193,Noon,09/09/2019,False
819541193,Noon,09/10/2019,False
819541193,Noon,09/11/2019,True
819541193,Noon,09/12/2019,True
819541193,Noon,09/13/2019,True
819541193,Noon,09/14/2019,False
819541193,Noon,09/15/2019,False
819541193,Noon,09/16/2019,True
819541193,Noon,09/17/2019,True
819541193,Noon,09/18/2019,True
819541193,Noon,09/19/2019,False
819541193,Noon,09/20/2019,False
819541193,Noon,09/21/2019,False
819541193,Noon,09/22/2019,True
819541193,Noon,09/23/2019,True
819541193,Noon,09/24/2019,True
819541193,Noon,09/25/2019,True
819541193,Noon,09/26/2019,True
819541193,Noon,09/27/2019,True
819541193,Noon,09/28/2019,True
819541193,Noon,09/29/2019,True
819541193,Noon,09/30/2019,True
819541193,Noon,10/01/2019,True
819541193,Noon,10/02/2019,True
819541193,Noon,10/03/2019,True
819541193,Noon,10/04/2019,False
819541193,Noon,10/05/2019,True
819541193,Noon,10/06/2019,True
819541193,Noon,10/07/2019,True
819541193,Noon,10/08/2019,False
819541193,Noon,10/09/2019,True
819541193,Noon,10/10/2019,True
819541193,Noon,10/11/2019,False
819541193,Noon,10/12/2019,True
819541193,Noon,10/13/2019,False
819541193,Noon,10/14/2019,True
819541193,Noon,10/15/2019,True
819541193,Noon,10/16/2019,True
819541193,Noon,10/17/2019,True
819541193,Noon,10/18/2019,True
819541193,Noon,10/19/2019,True
819541193,Noon,10/20/2019,False
819541193,Noon,10/21/2019,True
819541193,Noon,10/22/2019,True
819541193,Noon,10/23/2019,True
819541193,Noon,10/24/2019,True
819541193,Noon,10/25/2019,True
819541193,Noon,10/26/2019,False
819541193,Noon,10/27/2019,False
819541193,Noon,10/28/2019,False
819541193,Noon,10/29/2019,True
819541193,Noon,10/30/2019,False
819541193,Noon,10/31/2019,True
819541193,Noon,11/01/2019,True
819541193,Noon,11/02/2019,False
819541193,Noon,11/03/2019,True
819541193,Noon,11/04/2019,True
819541193,Noon,11/05/2019,True
819541193,Noon,11/06/2019,True
819541193,Noon,11/07/2019,False
819541193,Noon,11/08/2019,True
819541193,Noon,11/09/2019,True
819541193,Noon,11/10/2019,True
819541193,Noon,11/11/2019,False
819541193,Noon,11/12/2019,True
819541193,Noon,11/13/2019,True
819541193,Noon,11/14/2019,True
819541193,Evening,07/02/2019,False
819541193,Evening,07/03/2019,True
819541193,Evening,07/04/2019,True
819541193,Evening,07/05/2019,True
819541193,Evening,07/06/2019,True
819541193,Evening,07/07/2019,True
819541193,Evening,07/08/2019,True
819541193,Evening,07/09/2019,False
819541193,Evening,07/10/2019,True
819541193,Evening,07/11/2019,True
819541193,Evening,07/12/2019,False
819541193,Evening,07/13/2019,True
819541193,Evening,07/14/2019,True
819541193,Evening,07/15/2019,True
819541193,Evening,07/16/2019,True
819541193,Evening,07/17/2019,False
819541193,Evening,07/18/2019,False
819541193,Evening,07/19/2019,False
819541193,Evening,07/20/2019,True
819541193,Evening,07/21/2019,True
819541193,Evening,07/22/2019,False
819541193,Evening,07/23/2019,True
819541193,Evening,07/24/2019,True
819541193,Evening,07/25/2019,True
819541193,Evening,07/26/2019,False
819541193,Evening,07/27/2019,True
819541193,Evening,07/28/2019,True
819541193,Evening,07/29/2019,True
819541193,Evening,07/30/2019,True
819541193,Evening,07/31/2019,True
819541193,Evening,08/01/2019,False
819541193,Evening,08/02/2019,True
819541193,Evening,08/03/2019,False
819541193,Evening,08/04/2019,True
819541193,Evening,08/05/2019,True
819541193,Evening,08/06/2019,False
819541193,Evening,08/07/2019,True
819541193,Evening,08/08/2019,True
819541193,Evening,08/09/2019,True
819541193,Evening,08/10/2019,False
819541193,Evening,08/11/2019,True
819541193,Evening,08/12/2019,False
819541193,Evening,08/13/2019,True
819541193,Evening,08/14/2019,True
819541193,Evening,08/15/2019,False
819541193,Evening,08/16/2019,True
819541193,Evening,08/17/2019,True
819541193,Evening,08/18/2019,True
819541193,Evening,08/19/2019,True
819541193,Evening,08/20/2019,True
819541193,Evening,08/21/2019,True
819541193,Evening,08/22/2019,True
819541193,Evening,08/23/2019,True
819541193,Evening,08/24/2019,False
819541193,Evening,08/25/2019,True
819541193,Evening,08/26/2019,False
819541193,Evening,08/27/2019,True
819541193,Evening,08/28/2019,True
819541193,Evening,08/29/2019,True
819541193,Evening,08/30/2019,True
819541193,Evening,08/31/2019,True
819541193,Evening,09/01/2019,False
819541193,Evening,09/02/2019,True
819541193,Evening,09/03/2019,False
819541193,Evening,09/04/2019,True
819541193,Evening,09/05/2019,True
819541193,Evening,09/06/2019,True
819541193,Evening,09/07/2019,False
819541193,Evening,09/08/2019,True
819541193,Evening,09/09/2019,True
819541193,Evening,09/10/2019,True
819541193,Evening,09/11/2019,True
819541193,Evening,09/12/2019,False
819541193,Evening,09/13/2019,True
819541193,Evening,09/14/2019,True
819541193,Evening,09/15/2019,True
819541193,Evening,09/16/2019,True
819541193,Evening,09/17/2019,True
819541193,Evening,09/18/2019,True
819541193,Evening,09/19/2019,True
819541193,Evening,09/20/2019,True
819541193,Evening,09/21/2019,False
819541193,Evening,09/22/2019,True
819541193,Evening,09/23/2019,True
819541193,Evening,09/24/2019,True
819541193,Evening,09/25/2019,True
819541193,Evening,09/26/2019,True
819541193,Evening,09/27/2019,True
819541193,Evening,09/28/2019,True
819541193,Evening,09/29/2019,True
819541193,Evening,09/30/2019,True
819541193,Evening,10/01/2019,True
819541193,Evening,10/02/2019,True
819541193,Evening,10/03/2019,True
819541193,Evening,10/04/2019,True
819541193,Evening,10/05/2019,True
819541193,Evening,10/06/2019,True
819541193,Evening,10/07/2019,True
819541193,Evening,10/08/2019,True
819541193,Evening,10/09/2019,False
819541193,Evening,10/10/2019,False
819541193,Evening,10/11/2019,False
819541193,Evening,10/12/2019,True
819541193,Evening,10/13/2019,True
819541193,Evening,10/14/2019,False
819541193,Evening,10/15/2019,False
819541193,Evening,10/16/2019,False
819541193,Evening,10/17/2019,True
819541193,Evening,10/18/2019,True
819541193,Evening,10/19/2019,False
819541193,Evening,10/20/2019,False
819541193,Evening,10/21/2019,True
819541193,Evening,10/22/2019,True
819541193,Evening,10/23/2019,True
819541193,Evening,10/24/2019,True
819541193,Evening,10/25/2019,True
819541193,Evening,10/26/2019,True
819541193,Evening,10/27/2019,False
819541193,Evening,10/28/2019,True
819541193,Evening,10/29/2019,True
819541193,Evening,10/30/2019,False
819541193,Evening,10/31/2019,False
819541193,Evening,11/01/2019,True
819541193,Evening,11/02/2019,False
819541193,Evening,11/03/2019,False
819541193,Evening,11/04/2019,True
819541193,Evening,11/05/2019,True
819541193,Evening,11/06/2019,True
819541193,Evening,11/07/2019,True
819541193,Evening,11/08/2019,False
819541193,Evening,11/09/2019,False
819541193,Evening,11/10/2019,True
819541193,Evening,11/11/2019,True
819541193,Evening,11/12/2019,True
819541193,Evening,11/13/2019,False
819541193,Evening,11/14/2019,True
838382239,Morning,07/02/2019,True
838382239,Morning,07/03/2019,False
838382239,Morning,07/04/2019,True
838382239,Morning,07/05/2019,True
838382239,Morning,07/06/2019,True
838382239,Morning,07/07/2019,True
838382239,Morning,07/08/2019,True
838382239,Morning,07/09/2019,False
838382239,Morning,07/10/2019,False
838382239,Morning,07/11/2019,True
838382239,Morning,07/12/2019,False
838382239,Morning,07/13/2019,True
838382239,Morning,07/14/2019,False
838382239,Morning,07/15/2019,True
838382239,Morning,07/16/2019,True
838382239,Morning,07/17/2019,True
838382239,Morning,07/18/2019,True
838382239,Morning,07/19/2019,True
838382239,Morning,07/20/2019,False
838382239,Morning,07/21/2019,False
838382239,Morning,07/22/2019,False
838382239,Morning,07/23/2019,True
838382239,Morning,07/24/2019,False
838382239,Morning,07/25/2019,True
838382239,Morning,07/26/2019,True
838382239,Morning,07/27/2019,True
838382239,Morning,07/28/2019,False
838382239,Morning,07/29/2019,True
838382239,Morning,07/30/2019,True
838382239,Morning,07/31/2019,True
838382239,Morning,08/01/2019,True
838382239,Morning,08/02/2019,True
838382239,Morning,08/03/2019,True
838382239,Morning,08/04/2019,True
838382239,Morning,08/05/2019,True
838382239,Morning,08/06/2019,False
838382239,Morning,08/07/2019,False
838382239,Morning,08/08/2019,False
838382239,Morning,08/09/2019,False
838382239,Morning,08/10/2019,False
838382239,Morning,08/11/2019,False
838382239,Morning,08/12/2019,True
838382239,Morning,08/13/2019,True
838382239,Morning,08/14/2019,True
838382239,Morning,08/15/2019,False
838382239,Morning,08/16/2019,True
838382239,Morning,08/17/2019,True
838382239,Morning,08/18/2019,True
838382239,Morning,08/19/2019,True
838382239,Morning,08/20/2019,True
838382239,Morning,08/21/2019,True
838382239,Morning,08/22/2019,True
838382239,Morning,08/23/2019,False
838382239,Morning,08/24/2019,True
838382239,Morning,08/25/2019,True
838382239,Morning,08/26/2019,False
838382239,Morning,08/27/2019,True
838382239,Morning,08/28/2019,True
838382239,Morning,08/29/2019,True
838382239,Morning,08/30/2019,True
838382239,Morning,08/31/2019,False
838382239,Morning,09/01/2019,False
838382239,Morning,09/02/2019,True
838382239,Morning,09/03/2019,True
838382239,Morning,09/04/2019,True
838382239,Morning,09/05/2019,True
838382239,Morning,09/06/2019,True
838382239,Morning,09/07/2019,True
838382239,Morning,09/08/2019,True
838382239,Morning,09/09/2019,True
838382239,Morning,09/10/2019,True
838382239,Morning,09/11/2019,True
838382239,Morning,09/12/2019,True
838382239,Morning,09/13/2019,True
838382239,Morning,09/14/2019,True
838382239,Morning,09/15/2019,True
838382239,Morning,09/16/2019,True
838382239,Morning,09/17/2019,True
838382239,Morning,09/18/2019,True
838382239,Morning,09/19/2019,True
838382239,Morning,09/20/2019,False
838382239,Morning,09/21/2019,True
838382239,Morning,09/22/2019,True
838382239,Morning,09/23/2019,False
838382239,Morning,09/24/2019,True
838382239,Morning,09/25/2019,True
838382239,Morning,09/26/2019,True
838382239,Morning,09/27/2019,True
838382239,Morning,09/28/2019,True
838382239,Morning,09/29/2019,False
838382239,Morning,09/30/2019,True
838382239,Morning,10/01/2019,True
838382239,Morning,10/02/2019,True
838382239,Morning,10/03/2019,True
838382239,Morning,10/04/2019,True
838382239,Morning,10/05/2019,True
838382239,Morning,10/06/2019,True
838382239,Morning,10/07/2019,True
838382239,Morning,10/08/2019,True
838382239,Morning,10/09/2019,False
838382239,Morning,10/10/2019,False
838382239,Morning,10/11/2019,False
838382239,Morning,10/12/2019,True
838382239,Morning,10/13/2019,True
838382239,Morning,10/14/2019,True
838382239,Morning,10/15/2019,True
838382239,Morning,10/16/2019,True
838382239,Morning,10/17/2019,True
838382239,Morning,10/18/2019,True
838382239,Morning,10/19/2019,True
838382239,Morning,10/20/2019,True
838382239,Morning,10/21/2019,False
838382239,Morning,10/22/2019,True
838382239,Morning,10/23/2019,False
838382239,Morning,10/24/2019,True
838382239,Morning,10/25/2019,False
838382239,Morning,10/26/2019,True
838382239,Morning,10/27/2019,True
838382239,Morning,10/28/2019,True
838382239,Morning,10/29/2019,True
838382239,Morning,10/30/2019,True
838382239,Morning,10/31/2019,True
838382239,Morning,11/01/2019,False
838382239,Morning,11/02/2019,True
838382239,Morning,11/03/2019,True
838382239,Morning,11/04/2019,False
838382239,Morning,11/05/2019,False
838382239,Morning,11/06/2019,True
838382239,Morning,11/07/2019,True
838382239,Morning,11/08/2019,True
838382239,Morning,11/09/2019,True
838382239,Morning,11/10/2019,True
838382239,Morning,11/11/2019,True
838382239,Morning,11/12/2019,True
838382239,Morning,11/13/2019,True
838382239,Morning,11/14/2019,True
838382239,Noon,07/02/2019,True
838382239,Noon,07/03/2019,False
838382239,Noon,07/04/2019,True
838382239,Noon,07/05/2019,False
838382239,Noon,07/06/2019,True
838382239,Noon,07/07/2019,True
838382239,Noon,07/08/2019,True
838382239,Noon,07/09/2019,False
838382239,Noon,07/10/2019,False
838382239,Noon,07/11/2019,True
838382239,Noon,07/12/2019,True
838382239,Noon,07/13/2019,True
838382239,Noon,07/14/2019,True
838382239,Noon,07/15/2019,True
838382239,Noon,07/16/2019,True
838382239,Noon,07/17/2019,True
838382239,Noon,07/18/2019,False
838382239,Noon,07/19/2019,True
838382239,Noon,07/20/2019,True
838382239,Noon,07/21/2019,True
838382239,Noon,07/22/2019,True
838382239,Noon,07/23/2019,False
838382239,Noon,07/24/2019,False
838382239,Noon,07/25/2019,True
838382239,Noon,07/26/2019,False
838382239,Noon,07/27/2019,False
838382239,Noon,07/28/2019,True
838382239,Noon,07/29/2019,False
838382239,Noon,07/30/2019,False
838382239,Noon,07/31/2019,True
838382239,Noon,08/01/2019,True
838382239,Noon,08/02/2019,True
838382239,Noon,08/03/2019,True
838382239,Noon,08/04/2019,False
838382239,Noon,08/05/2019,False
838382239,Noon,08/06/2019,True
838382239,Noon,08/07/2019,True
838382239,Noon,08/08/2019,True
838382239,Noon,08/09/2019,True
838382239,Noon,08/10/2019,True
838382239,Noon,08/11/2019,False
838382239,Noon,08/12/2019,True
838382239,Noon,08/13/2019,False
838382239,Noon,08/14/2019,True
838382239,Noon,08/15/2019,True
838382239,Noon,08/16/2019,False
838382239,Noon,08/17/2019,True
838382239,Noon,08/18/2019,False
838382239,Noon,08/19/2019,True
838382239,Noon,08/20/2019,True
838382239,Noon,08/21/2019,False
838382239,Noon,08/22/2019,True
838382239,Noon,08/23/2019,True
838382239,Noon,08/24/2019,True
838382239,Noon,08/25/2019,True
838382239,Noon,08/26/2019,False
838382239,Noon,08/27/2019,True
838382239,Noon,08/28/2019,True
838382239,Noon,08/29/2019,True
838382239,Noon,08/30/2019,True
838382239,Noon,08/31/2019,False
838382239,Noon,09/01/2019,True
838382239,Noon,09/02/2019,True
838382239,Noon,09/03/2019,True
838382239,Noon,09/04/2019,True
838382239,Noon,09/05/2019,False
838382239,Noon,09/06/2019,True
838382239,Noon,09/07/2019,True
838382239,Noon,09/08/2019,False
838382239,Noon,09/09/2019,True
838382239,Noon,09/10/2019,True
838382239,Noon,09/11/2019,True
838382239,Noon,09/12/2019,True
838382239,Noon,09/13/2019,True
838382239,Noon,09/14/2019,True
838382239,Noon,09/15/2019,True
838382239,Noon,09/16/2019,False
838382239,Noon,09/17/2019,True
838382239,Noon,09/18/2019,False
838382239,Noon,09/19/2019,True
838382239,Noon,09/20/2019,True
838382239,Noon,09/21/2019,True
838382239,Noon,09/22/2019,True
838382239,Noon,09/23/2019,True
838382239,Noon,09/24/2019,True
838382239,Noon,09/25/2019,True
838382239,Noon,09/26/2019,True
838382239,Noon,09/27/2019,True
838382239,Noon,09/28/2019,True
838382239,Noon,09/29/2019,True
838382239,Noon,09/30/2019,True
838382239,Noon,10/01/2019,True
838382239,Noon,10/02/2019,True
838382239,Noon,10/03/2019,True
838382239,Noon,10/04/2019,True
838382239,Noon,10/05/2019,True
838382239,Noon,10/06/2019,True
838382239,Noon,10/07/2019,True
838382239,Noon,10/08/2019,False
838382239,Noon,10/09/2019,True
838382239,Noon,10/10/2019,True
838382239,Noon,10/11/2019,True
838382239,Noon,10/12/2019,True
838382239,Noon,10/13/2019,True
838382239,Noon,10/14/2019,True
838382239,Noon,10/15/2019,True
838382239,Noon,10/16/2019,True
838382239,Noon,10/17/2019,True
838382239,Noon,10/18/2019,True
838382239,Noon,10/19/2019,True
838382239,Noon,10/20/2019,True
838382239,Noon,10/21/2019,False
838382239,Noon,10/22/2019,True
838382239,Noon,10/23/2019,True
838382239,Noon,10/24/2019,True
838382239,Noon,10/25/2019,False
838382239,Noon,10/26/2019,True
838382239,Noon,10/27/2019,True
838382239,Noon,10/28/2019,True
838382239,Noon,10/29/2019,True
838382239,Noon,10/30/2019,False
838382239,Noon,10/31/2019,False
838382239,Noon,11/01/2019,True
838382239,Noon,11/02/2019,True
838382239,Noon,11/03/2019,True
838382239,Noon,11/04/2019,True
838382239,Noon,11/05/2019,True
838382239,Noon,11/06/2019,True
838382239,Noon,11/07/2019,True
838382239,Noon,11/08/2019,True
838382239,Noon,11/09/2019,True
838382239,Noon,11/10/2019,True
838382239,Noon,11/11/2019,True
838382239,Noon,11/12/2019,True
838382239,Noon,11/13/2019,True
838382239,Noon,11/14/2019,False
858974242,Noon,07/02/2019,True
858974242,Noon,07/03/2019,False
858974242,Noon,07/04/2019,False
858974242,Noon,07/05/2019,True
858974242,Noon,07/06/2019,True
858974242,Noon,07/07/2019,True
858974242,Noon,07/08/2019,True
858974242,Noon,07/09/2019,True
858974242,Noon,07/10/2019,True
858974242,Noon,07/11/2019,True
858974242,Noon,07/12/2019,True
858974242,Noon,07/13/2019,False
858974242,Noon,07/14/2019,True
858974242,Noon,07/15/2019,True
858974242,Noon,07/16/2019,True
858974242,Noon,07/17/2019,True
858974242,Noon,07/18/2019,False
858974242,Noon,07/19/2019,True
858974242,Noon,07/20/2019,True
858974242,Noon,07/21/2019,True
858974242,Noon,07/22/2019,True
858974242,Noon,07/23/2019,True
858974242,Noon,07/24/2019,True
858974242,Noon,07/25/2019,True
858974242,Noon,07/26/2019,False
858974242,Noon,07/27/2019,True
858974242,Noon,07/28/2019,False
858974242,Noon,07/29/2019,True
858974242,Noon,07/30/2019,False
858974242,Noon,07/31/2019,True
858974242,Noon,08/01/2019,False
858974242,Noon,08/02/2019,False
858974242,Noon,08/03/2019,True
858974242,Noon,08/04/2019,False
858974242,Noon,08/05/2019,True
858974242,Noon,08/06/2019,True
